Date,Equity,phase
2023-05-30,11282706.389389668,IS
2023-05-31,11256283.995132355,IS
2023-06-05,11310763.682632355,IS
2023-06-06,11256283.995132355,IS
2023-06-07,11201804.307632355,IS
2023-06-08,11201804.307632355,IS
2023-06-09,11381768.688495593,IS
2023-06-12,11381768.688495593,IS
2023-06-13,11381768.688495593,IS
2023-06-14,11355346.29423828,IS
2023-06-15,11480830.987601519,IS
2023-06-16,11480830.987601519,IS
2023-06-19,11480830.987601519,IS
2023-06-20,11480830.987601519,IS
2023-06-21,11480830.987601519,IS
2023-06-22,11454277.790338501,IS
2023-06-23,11454277.790338501,IS
2023-06-26,11525282.79620174,IS
2023-06-27,11525282.79620174,IS
2023-07-03,11525282.79620174,IS
2023-07-04,11525282.79620174,IS
2023-07-05,11525282.79620174,IS
2023-07-06,11525282.79620174,IS
2023-07-07,11498337.18171524,IS
2023-07-10,11552816.86921524,IS
2023-07-11,11731670.326810623,IS
2023-07-12,11731670.326810623,IS
2023-07-13,11731670.326810623,IS
2023-07-14,11731670.326810623,IS
2023-07-17,11731670.326810623,IS
2023-07-18,11731670.326810623,IS
2023-07-20,11731670.326810623,IS
2023-07-21,11731670.326810623,IS
2023-07-24,11731670.326810623,IS
2023-07-25,11731670.326810623,IS
2023-07-26,11731670.326810623,IS
2023-07-27,11731670.326810623,IS
2023-07-28,11731670.326810623,IS
2023-07-31,11731670.326810623,IS
2023-08-01,11731670.326810623,IS
2023-08-02,11731670.326810623,IS
2023-08-03,11731670.326810623,IS
2023-08-04,11731670.326810623,IS
2023-08-07,11731670.326810623,IS
2023-08-08,11731670.326810623,IS
2023-08-09,11731670.326810623,IS
2023-08-10,11731670.326810623,IS
2023-08-11,11731670.326810623,IS
2023-08-14,11731670.326810623,IS
2023-08-15,11704575.225050492,IS
2023-08-16,11704575.225050492,IS
2023-08-18,11655932.646925492,IS
2023-08-21,11753217.803175492,IS
2023-08-22,11957089.281990007,IS
2023-08-23,11957089.281990007,IS
2023-08-24,11957089.281990007,IS
2023-08-25,11957089.281990007,IS
2023-08-28,11957089.281990007,IS
2023-08-29,11957089.281990007,IS
