Date,Equity,phase
2022-04-08,11933105.979770904,IS
2022-04-11,11933105.979770904,IS
2022-04-12,11933105.979770904,IS
2022-04-13,11933105.979770904,IS
2022-04-14,11933105.979770904,IS
2022-04-18,11933105.979770904,IS
2022-04-19,11904824.329341412,IS
2022-04-20,12290972.288581928,IS
2022-04-21,12290972.288581928,IS
2022-04-22,12290972.288581928,IS
2022-04-25,12290972.288581928,IS
2022-04-26,12290972.288581928,IS
2022-04-27,12290972.288581928,IS
2022-04-28,12290972.288581928,IS
2022-05-09,12290972.288581928,IS
2022-05-10,12290972.288581928,IS
2022-05-11,12290972.288581928,IS
2022-05-12,12290972.288581928,IS
2022-05-13,12290972.288581928,IS
2022-05-17,12290972.288581928,IS
2022-05-18,12290972.288581928,IS
2022-05-19,12290972.288581928,IS
2022-05-20,12290972.288581928,IS
2022-05-23,12290972.288581928,IS
2022-05-24,12290972.288581928,IS
2022-05-25,12290972.288581928,IS
2022-05-27,12290972.288581928,IS
2022-05-30,12290972.288581928,IS
2022-05-31,12290972.288581928,IS
2022-06-02,12290972.288581928,IS
2022-06-03,12290972.288581928,IS
2022-06-06,12290972.288581928,IS
2022-06-07,12290972.288581928,IS
2022-06-08,12290972.288581928,IS
2022-06-09,12290972.288581928,IS
2022-06-10,12290972.288581928,IS
2022-06-13,12290972.288581928,IS
2022-06-14,12290972.288581928,IS
2022-06-15,12290972.288581928,IS
2022-06-16,12290972.288581928,IS
2022-06-17,12290972.288581928,IS
2022-06-20,12290972.288581928,IS
2022-06-21,12290972.288581928,IS
2022-06-22,12290972.288581928,IS
2022-06-23,12290972.288581928,IS
2022-06-24,12290972.288581928,IS
2022-06-27,12290972.288581928,IS
2022-06-28,12290972.288581928,IS
2022-06-29,12261997.261905069,IS
2022-06-30,12224047.237491006,IS
2022-07-01,11730694.918155069,IS
2022-07-04,11427092.720889444,IS
2022-07-05,11806594.966983194,IS
2022-07-06,11616843.843936319,IS
2022-07-07,11465042.745303506,IS
2022-07-08,11540943.795108194,IS
2022-07-11,11540943.795108194,IS
2022-07-12,11465042.745303506,IS
2022-07-13,11237342.598819131,IS
2022-07-14,11237342.598819131,IS
2022-07-15,11085542.501162881,IS
2022-07-18,11351192.672061319,IS
2022-07-19,11465042.745303506,IS
2022-07-20,12145339.951692607,IS
2022-07-21,12145339.951692607,IS
2022-07-22,12145339.951692607,IS
2022-07-25,12145339.951692607,IS
2022-07-26,12145339.951692607,IS
2022-07-27,12145339.951692607,IS
2022-07-28,12145339.951692607,IS
2022-07-29,12145339.951692607,IS
2022-08-01,12145339.951692607,IS
2022-08-02,12145339.951692607,IS
2022-08-03,12145339.951692607,IS
2022-08-04,12145339.951692607,IS
2022-08-05,12145339.951692607,IS
2022-08-08,12145339.951692607,IS
2022-08-09,12145339.951692607,IS
2022-08-10,12145339.951692607,IS
2022-08-11,12145339.951692607,IS
2022-08-12,12145339.951692607,IS
2022-08-15,12145339.951692607,IS
2022-08-16,12145339.951692607,IS
2022-08-18,12145339.951692607,IS
2022-08-19,12145339.951692607,IS
2022-08-22,12145339.951692607,IS
2022-08-23,12145339.951692607,IS
2022-08-24,12145339.951692607,IS
2022-08-25,12145339.951692607,IS
2022-08-26,12145339.951692607,IS
2022-08-29,12145339.951692607,IS
2022-08-30,12145339.951692607,IS
2022-08-31,12145339.951692607,IS
2022-09-01,12145339.951692607,IS
2022-09-02,12145339.951692607,IS
2022-09-05,12145339.951692607,IS
2022-09-06,12145339.951692607,IS
2022-09-07,12145339.951692607,IS
2022-09-08,12145339.951692607,IS
2022-09-09,12145339.951692607,IS
2022-09-12,12145339.951692607,IS
2022-09-13,12145339.951692607,IS
2022-09-14,12145339.951692607,IS
2022-09-15,12145339.951692607,IS
2022-09-16,12145339.951692607,IS
2022-09-19,12145339.951692607,IS
2022-09-20,12145339.951692607,IS
2022-09-21,12145339.951692607,IS
2022-09-22,12145339.951692607,IS
2022-09-23,12145339.951692607,IS
2022-09-26,12145339.951692607,IS
2022-09-27,12145339.951692607,IS
2022-09-28,12145339.951692607,IS
2022-09-29,12145339.951692607,IS
2022-09-30,12145339.951692607,IS
2022-10-03,12145339.951692607,IS
2022-10-04,12145339.951692607,IS
2022-10-05,12145339.951692607,IS
2022-10-06,12145339.951692607,IS
2022-10-07,12145339.951692607,IS
2022-10-10,12145339.951692607,IS
2022-10-11,12145339.951692607,IS
