Date,Equity,phase
2023-04-05,11557450.34766242,IS
2023-04-06,11557450.34766242,IS
2023-04-10,11557450.34766242,IS
2023-04-11,11557450.34766242,IS
2023-04-12,11557450.34766242,IS
2023-04-13,11557450.34766242,IS
2023-04-14,11557450.34766242,IS
2023-04-17,11557450.34766242,IS
2023-04-18,11557450.34766242,IS
2023-04-26,11557450.34766242,IS
2023-04-27,11557450.34766242,IS
2023-04-28,11557450.34766242,IS
2023-05-02,11557450.34766242,IS
2023-05-03,11557450.34766242,IS
2023-05-04,11557450.34766242,IS
2023-05-05,11557450.34766242,IS
2023-05-08,11557450.34766242,IS
2023-05-09,11557450.34766242,IS
2023-05-10,11557450.34766242,IS
2023-05-11,11557450.34766242,IS
2023-05-12,11557450.34766242,IS
2023-05-15,11557450.34766242,IS
2023-05-16,11557450.34766242,IS
2023-05-17,11557450.34766242,IS
2023-05-19,11557450.34766242,IS
2023-05-22,11557450.34766242,IS
2023-05-23,11557450.34766242,IS
2023-05-24,11557450.34766242,IS
2023-05-25,11557450.34766242,IS
2023-05-26,11557450.34766242,IS
2023-05-29,11557450.34766242,IS
2023-05-30,11557450.34766242,IS
2023-05-31,11557450.34766242,IS
2023-06-05,11557450.34766242,IS
2023-06-06,11557450.34766242,IS
2023-06-07,11557450.34766242,IS
2023-06-08,11557450.34766242,IS
2023-06-09,11557450.34766242,IS
2023-06-12,11557450.34766242,IS
2023-06-13,11557450.34766242,IS
2023-06-14,11557450.34766242,IS
2023-06-15,11557450.34766242,IS
2023-06-16,11557450.34766242,IS
2023-06-19,11557450.34766242,IS
2023-06-20,11557450.34766242,IS
2023-06-21,11557450.34766242,IS
2023-06-22,11557450.34766242,IS
2023-06-23,11557450.34766242,IS
2023-06-26,11557450.34766242,IS
2023-06-27,11557450.34766242,IS
2023-07-03,11557450.34766242,IS
2023-07-04,11557450.34766242,IS
2023-07-05,11557450.34766242,IS
2023-07-06,11557450.34766242,IS
2023-07-07,11557450.34766242,IS
2023-07-10,11557450.34766242,IS
2023-07-11,11557450.34766242,IS
2023-07-12,11557450.34766242,IS
2023-07-13,11557450.34766242,IS
2023-07-14,11557450.34766242,IS
2023-07-17,11557450.34766242,IS
2023-07-18,11557450.34766242,IS
2023-07-20,11530721.030165851,IS
2023-07-21,11402759.018447101,IS
2023-07-24,11573377.182509601,IS
2023-07-25,11488067.026259601,IS
2023-07-26,11658685.190322101,IS
2023-07-27,11530721.030165851,IS
2023-07-28,11701339.194228351,IS
2023-07-31,12045509.593768245,IS
2023-08-01,12045509.593768245,IS
2023-08-02,12045509.593768245,IS
2023-08-03,12045509.593768245,IS
2023-08-04,12045509.593768245,IS
2023-08-07,12045509.593768245,IS
2023-08-08,12045509.593768245,IS
2023-08-09,12045509.593768245,IS
2023-08-10,12045509.593768245,IS
2023-08-11,12045509.593768245,IS
2023-08-14,12045509.593768245,IS
2023-08-15,12045509.593768245,IS
2023-08-16,12045509.593768245,IS
2023-08-18,12045509.593768245,IS
2023-08-21,12045509.593768245,IS
2023-08-22,12045509.593768245,IS
2023-08-23,12045509.593768245,IS
2023-08-24,12045509.593768245,IS
2023-08-25,12045509.593768245,IS
2023-08-28,12045509.593768245,IS
2023-08-29,12045509.593768245,IS
2023-08-30,12045509.593768245,IS
2023-08-31,12045509.593768245,IS
2023-09-01,12045509.593768245,IS
2023-09-04,12045509.593768245,IS
2023-09-05,12045509.593768245,IS
2023-09-06,12045509.593768245,IS
2023-09-07,12045509.593768245,IS
2023-09-08,12045509.593768245,IS
2023-09-11,12045509.593768245,IS
2023-09-12,12045509.593768245,IS
2023-09-13,12045509.593768245,IS
2023-09-14,12045509.593768245,IS
2023-09-15,12045509.593768245,IS
2023-09-18,12045509.593768245,IS
2023-09-19,12045509.593768245,IS
2023-09-20,12045509.593768245,IS
2023-09-21,12045509.593768245,IS
2023-09-22,12045509.593768245,IS
2023-09-25,12045509.593768245,IS
2023-09-26,12045509.593768245,IS
2023-09-27,12045509.593768245,IS
2023-09-29,12045509.593768245,IS
2023-10-02,12045509.593768245,IS
2023-10-03,12045509.593768245,IS
2023-10-04,12045509.593768245,IS
2023-10-05,12045509.593768245,IS
2023-10-06,12045509.593768245,IS
2023-10-09,12045509.593768245,IS
2023-10-10,12045509.593768245,IS
2023-10-11,12045509.593768245,IS
2023-10-12,12045509.593768245,IS
2023-10-13,12045509.593768245,IS
2023-10-16,12045509.593768245,IS
2023-10-17,12045509.593768245,IS
2023-10-18,12045509.593768245,IS
2023-10-19,12045509.593768245,IS
2023-10-20,12045509.593768245,IS
2023-10-23,12045509.593768245,IS
2023-10-24,12045509.593768245,IS
2023-10-25,12045509.593768245,IS
2023-10-26,12045509.593768245,IS
2023-10-27,12045509.593768245,IS
2023-10-30,12045509.593768245,IS
2023-10-31,12045509.593768245,IS
2023-11-01,12045509.593768245,IS
2023-11-02,12045509.593768245,IS
2023-11-03,12045509.593768245,IS
2023-11-06,12045509.593768245,IS
2023-11-07,12045509.593768245,IS
2023-11-08,12045509.593768245,IS
2023-11-09,12045509.593768245,IS
2023-11-10,12045509.593768245,IS
2023-11-13,12045509.593768245,IS
2023-11-14,12045509.593768245,IS
2023-11-15,12045509.593768245,IS
2023-11-16,12045509.593768245,IS
2023-11-17,12045509.593768245,IS
2023-11-20,12045509.593768245,IS
2023-11-21,12045509.593768245,IS
2023-11-22,12045509.593768245,IS
2023-11-23,12045509.593768245,IS
2023-11-24,12045509.593768245,IS
2023-11-27,12045509.593768245,IS
2023-11-28,12045509.593768245,IS
2023-11-29,12045509.593768245,IS
2023-11-30,12016892.270716226,IS
2023-12-01,12746297.742282907,IS
2023-12-04,12746297.742282907,IS
2023-12-05,12746297.742282907,IS
2023-12-06,12746297.742282907,IS
2023-12-07,12746297.742282907,IS
2023-12-08,12746297.742282907,IS
2023-12-11,12746297.742282907,IS
2023-12-12,12746297.742282907,IS
2023-12-13,12746297.742282907,IS
2023-12-14,12746297.742282907,IS
2023-12-15,12746297.742282907,IS
2023-12-18,12746297.742282907,IS
2023-12-19,12746297.742282907,IS
2023-12-20,12746297.742282907,IS
2023-12-21,12746297.742282907,IS
2023-12-22,12746297.742282907,IS
2023-12-27,12746297.742282907,IS
2023-12-28,12746297.742282907,IS
2023-12-29,12746297.742282907,IS
2024-01-02,12746297.742282907,IS
2024-01-03,12746297.742282907,IS
2024-01-04,12746297.742282907,IS
2024-01-05,12746297.742282907,IS
2024-01-08,12746297.742282907,IS
2024-01-09,12746297.742282907,IS
2024-01-10,12746297.742282907,IS
2024-01-11,12746297.742282907,IS
2024-01-12,12746297.742282907,IS
2024-01-15,12746297.742282907,IS
2024-01-16,12746297.742282907,IS
2024-01-17,12716658.37197903,IS
2024-01-18,12659505.14932278,IS
2024-01-19,12602353.342682155,IS
2024-01-22,12316592.893463405,IS
2024-01-23,12087984.25088528,IS
2024-01-24,11973680.63760403,IS
2024-01-25,11916527.41494778,IS
2024-01-26,11973680.63760403,IS
2024-01-29,11642197.751861842,IS
2024-01-30,12030832.444244655,IS
2024-01-31,12087984.25088528,IS
2024-02-01,12087984.25088528,IS
2024-02-02,12545200.120025905,IS
2024-02-05,12202288.572174342,IS
2024-02-06,12373744.70010403,IS
2024-02-07,12545200.120025905,IS
2024-02-12,12488048.31338528,IS
2024-02-13,12259439.670807155,IS
2024-02-15,12087984.25088528,IS
2024-02-16,12259439.670807155,IS
2024-02-19,12087984.25088528,IS
2024-02-20,12259439.670807155,IS
2024-02-21,12373744.70010403,IS
2024-02-22,12389913.088947518,IS
2024-02-23,12389913.088947518,IS
2024-02-26,12389913.088947518,IS
2024-02-27,12389913.088947518,IS
2024-02-28,12389913.088947518,IS
2024-02-29,12389913.088947518,IS
2024-03-01,12389913.088947518,IS
2024-03-04,12389913.088947518,IS
2024-03-05,12389913.088947518,IS
2024-03-06,12389913.088947518,IS
2024-03-07,12389913.088947518,IS
2024-03-08,12389913.088947518,IS
2024-03-13,12389913.088947518,IS
2024-03-14,12389913.088947518,IS
2024-03-15,12389913.088947518,IS
2024-03-18,12389913.088947518,IS
2024-03-19,12389913.088947518,IS
2024-03-20,12389913.088947518,IS
2024-03-21,12389913.088947518,IS
2024-03-22,12389913.088947518,IS
2024-03-25,12389913.088947518,IS
2024-03-26,12389913.088947518,IS
2024-03-27,12389913.088947518,IS
2024-03-28,12389913.088947518,IS
2024-04-01,12389913.088947518,IS
2024-04-02,12389913.088947518,IS
2024-04-03,12389913.088947518,IS
2024-04-04,12389913.088947518,IS
2024-04-05,12389913.088947518,IS
2024-04-16,12389913.088947518,IS
2024-04-17,12389913.088947518,IS
2024-04-18,12389913.088947518,IS
2024-04-19,12361163.28380745,IS
2024-04-22,12483351.418573076,IS
