,Close,Equity
2022-04-22,6874.0185546875,10376651.77592168
2022-04-25,6983.130859375,10376651.77592168
2022-04-26,7092.2412109375,10376651.77592168
2022-04-27,7157.70849609375,10376651.77592168
2022-04-28,7092.2412109375,10376651.77592168
2022-05-09,6633.9736328125,10376651.77592168
2022-05-10,6568.5068359375,10376651.77592168
2022-05-11,6677.61767578125,10376651.77592168
2022-05-12,6350.2841796875,10352102.483997572
2022-05-13,6393.9287109375,10422376.136552634
2022-05-17,6459.39501953125,10527785.829185763
2022-05-18,6612.1513671875,10773744.399327932
2022-05-19,6503.0400390625,10598060.267940281
2022-05-20,6459.39501953125,10527785.829185762
2022-05-23,6437.5732421875,10492649.789107691
2022-05-24,6415.75048828125,10457512.176630702
2022-05-25,6437.5732421875,10492649.789107691
2022-05-27,6612.1513671875,10773744.399327932
2022-05-30,6612.1513671875,10773744.399327932
2022-05-31,6764.90771484375,10982684.519185679
2022-06-02,6612.1513671875,10982684.519185679
2022-06-03,6633.9736328125,10982684.519185679
2022-06-06,6503.0400390625,10982684.519185679
2022-06-07,6437.5732421875,10982684.519185679
2022-06-08,6633.9736328125,10982684.519185679
2022-06-09,6546.6845703125,10982684.519185679
2022-06-10,6415.75048828125,10982684.519185679
2022-06-13,6415.75048828125,10982684.519185679
2022-06-14,6459.39501953125,10982684.519185679
2022-06-15,6393.9287109375,10982684.519185679
2022-06-16,6612.1513671875,10982684.519185679
2022-06-17,6546.6845703125,10982684.519185679
2022-06-20,6655.79638671875,10982684.519185679
2022-06-21,6677.61767578125,10982684.519185679
2022-06-22,6546.6845703125,10982684.519185679
2022-06-23,6568.5068359375,10982684.519185679
2022-06-24,6524.86279296875,10982684.519185679
2022-06-27,6415.75048828125,10982684.519185679
2022-06-28,6372.10595703125,10982684.519185679
2022-06-29,6350.2841796875,10982684.519185679
2022-06-30,6328.4619140625,10982684.519185679
2022-07-01,6328.4619140625,10982684.519185679
2022-07-04,6153.8837890625,10982684.519185679
2022-07-05,6328.4619140625,10982684.519185679
2022-07-06,6372.10595703125,10982684.519185679
2022-07-07,6197.5283203125,10982684.519185679
2022-07-08,6241.17236328125,10982684.519185679
2022-07-11,6219.35009765625,10982684.519185679
2022-07-12,6262.9951171875,10982684.519185679
2022-07-13,6110.23876953125,10982684.519185679
2022-07-14,6132.06103515625,10982684.519185679
2022-07-15,6110.23876953125,10982684.519185679
2022-07-18,6241.17236328125,10982684.519185679
2022-07-19,6262.9951171875,10982684.519185679
2022-07-20,6459.39501953125,10982684.519185679
2022-07-21,6459.39501953125,10982684.519185679
2022-07-22,6393.9287109375,10982684.519185679
2022-07-25,6372.10595703125,10982684.519185679
2022-07-26,6372.10595703125,10982684.519185679
2022-07-27,6393.9287109375,10982684.519185679
2022-07-28,6415.75048828125,10982684.519185679
2022-07-29,6415.75048828125,10982684.519185679
2022-08-01,6546.6845703125,10982684.519185679
2022-08-02,6633.9736328125,10982684.519185679
2022-08-03,6655.79638671875,10982684.519185679
2022-08-04,6808.5517578125,10982684.519185679
2022-08-05,6874.0185546875,10982684.519185679
2022-08-08,6874.0185546875,10982684.519185679
2022-08-09,6895.84130859375,10982684.519185679
2022-08-10,6895.84130859375,10982684.519185679
2022-08-11,6939.4853515625,10982684.519185679
2022-08-12,6917.66259765625,10982684.519185679
2022-08-15,6939.4853515625,10982684.519185679
2022-08-16,6961.30810546875,10982684.519185679
2022-08-18,6983.130859375,10982684.519185679
2022-08-19,6895.84130859375,10982684.519185679
2022-08-22,6983.130859375,10982684.519185679
2022-08-23,6895.84130859375,10982684.519185679
2022-08-24,6939.4853515625,10982684.519185679
2022-08-25,7048.59716796875,10982684.519185679
2022-08-26,6983.130859375,10982684.519185679
2022-08-29,7114.06396484375,10982684.519185679
2022-08-30,7135.88623046875,10982684.519185679
2022-08-31,7157.70849609375,10982684.519185679
2022-09-01,7114.06396484375,10982684.519185679
2022-09-02,7179.53076171875,10982684.519185679
2022-09-05,7223.17578125,10982684.519185679
2022-09-06,7223.17578125,10982684.519185679
2022-09-07,7310.46484375,10982684.519185679
2022-09-08,7288.64208984375,10982684.519185679
2022-09-09,7310.46484375,10982684.519185679
2022-09-12,7310.46484375,10982684.519185679
2022-09-13,7441.3984375,10982684.519185679
2022-09-14,7419.57666015625,10982684.519185679
2022-09-15,7637.798828125,10982684.519185679
2022-09-16,7375.9306640625,10982684.519185679
2022-09-19,7550.509765625,10982684.519185679
2022-09-20,7463.220703125,10982684.519185679
2022-09-21,7397.75439453125,10982684.519185679
2022-09-22,7397.75439453125,10982684.519185679
2022-09-23,7310.46484375,10982684.519185679
2022-09-26,7354.109375,10982684.519185679
2022-09-27,7244.99755859375,10982684.519185679
2022-09-28,7266.81982421875,10982684.519185679
2022-09-29,7310.46484375,10982684.519185679
2022-09-30,7463.220703125,10982684.519185679
2022-10-03,7419.57666015625,10982684.519185679
2022-10-04,7463.220703125,10982684.519185679
2022-10-05,7375.9306640625,10982684.519185679
2022-10-06,7354.109375,10982684.519185679
2022-10-07,7157.70849609375,10982684.519185679
2022-10-10,7244.99755859375,10982684.519185679
2022-10-11,7201.3525390625,10982684.519185679
2022-10-12,7266.81982421875,10982684.519185679
2022-10-13,7223.17578125,10982684.519185679
2022-10-14,7201.3525390625,10982684.519185679
2022-10-17,7201.3525390625,10982684.519185679
